,latitude,longitude,possible_illegal,room_type
17821,40.6397069835,-73.9720285409,False,Private room
17832,40.6464081001,-73.9761095271,False,Entire home/apt
17839,40.6436553402,-73.9719751651,False,Entire home/apt
17841,40.6356669968,-73.9723073824,False,Private room
17842,40.6407336246,-73.9707834975,False,Private room
17843,40.6457253189,-73.98013233,False,Private room
17844,40.6427720589,-73.9729609193,False,Private room
17845,40.6428553695,-73.9778114315,False,Private room
17849,40.6442256098,-73.9801948259,False,Private room
17850,40.6422520765,-73.9743953541,True,Private room
17851,40.6354676245,-73.9741663205,False,Private room
17853,40.6429546125,-73.9763191791,False,Entire home/apt
17861,40.7094492875,-73.8313180248,False,Private room
17864,40.705049359,-73.8338335301,False,Shared room
17866,40.7106469411,-73.8301465351,False,Private room
17868,40.7091962811,-73.829840357,False,Private room
17870,40.7064856037,-73.8345433588,False,Entire home/apt
17882,40.5516953695,-74.1463552759,True,Entire home/apt
17883,40.5454996066,-74.148290299,False,Private room
17884,40.5502933163,-74.1673465792,False,Entire home/apt
17887,40.7296264608,-73.9541727185,False,Entire home/apt
17888,40.7316314702,-73.9543449156,False,Entire home/apt
17892,40.7314782856,-73.9592920211,False,Entire home/apt
17895,40.7228480676,-73.9519172479,False,Private room
17896,40.728852679,-73.9553767642,False,Entire home/apt
17897,40.7190793642,-73.9498540348,False,Entire home/apt
17898,40.7294856081,-73.9549324464,True,Entire home/apt
17899,40.7345378282,-73.9497413859,False,Private room
17909,40.7364087995,-73.953296662,False,Entire home/apt
17910,40.7369283614,-73.9528366224,False,Entire home/apt
17913,40.7340718833,-73.9531382239,False,Entire home/apt
17917,40.723349068,-73.9508061384,True,Entire home/apt
17920,40.7371362055,-73.9529561492,False,Entire home/apt
17921,40.7373058044,-73.9545037893,False,Entire home/apt
17922,40.7378338469,-73.9525868897,False,Entire home/apt
17926,40.7378403261,-73.9532357444,False,Entire home/apt
17927,40.7369324767,-73.9531648688,False,Entire home/apt
17932,40.723277741,-73.9404054523,False,Private room
17938,40.7328402427,-73.9582241805,False,Entire home/apt
17939,40.7270695366,-73.9539329053,False,Entire home/apt
17940,40.7252658272,-73.950157116,False,Entire home/apt
17941,40.7271719501,-73.94696883,False,Entire home/apt
17944,40.7243516424,-73.9515411899,False,Private room
17948,40.7204818757,-73.9470946551,False,Entire home/apt
17955,40.7280637333,-73.9559267698,False,Private room
17956,40.7362029197,-73.9569146438,False,Private room
17964,40.7342494879,-73.955064396,True,Entire home/apt
17965,40.7378749319,-73.9538456037,False,Entire home/apt
17971,40.7373355456,-73.9571990372,False,Entire home/apt
17973,40.723747406,-73.9531235209,False,Private room
17975,40.7317590429,-73.9537052263,False,Private room
17976,40.7253208956,-73.9533810847,False,Entire home/apt
17988,40.7288577046,-73.953261681,False,Entire home/apt
17996,40.722406568,-73.941789051,False,Private room
17998,40.7320593866,-73.9548900411,False,Entire home/apt
18002,40.734174697,-73.9567277951,False,Private room
18006,40.7248977522,-73.9452802881,False,Private room
18007,40.7340641426,-73.9555118874,False,Entire home/apt
18010,40.720138686,-73.9549558629,False,Private room
18014,40.7249186684,-73.9509747245,False,Entire home/apt
18016,40.7207446635,-73.9474146921,False,Entire home/apt
18017,40.7326230431,-73.9579536631,True,Private room
18022,40.7189784394,-73.9533599277,False,Entire home/apt
18024,40.7305907762,-73.9565127021,False,Entire home/apt
18026,40.7222805026,-73.9418693095,False,Entire home/apt
18027,40.7260401458,-73.9553590336,False,Private room
18031,40.72488049,-73.9401327966,False,Entire home/apt
18032,40.7221581274,-73.9425491454,False,Entire home/apt
18033,40.722780382,-73.9447766882,False,Entire home/apt
18035,40.7291068757,-73.9549273613,True,Entire home/apt
18036,40.7247506686,-73.9556215059,True,Private room
18037,40.7206174843,-73.9430506318,False,Private room
18039,40.7338521799,-73.9541779462,True,Private room
18042,40.7267475628,-73.9505223606,False,Entire home/apt
18046,40.7248763608,-73.9449350338,False,Private room
18047,40.7317482583,-73.9540310309,False,Entire home/apt
18048,40.7193921551,-73.9481722379,True,Private room
18050,40.7340795875,-73.9560095989,False,Private room
18051,40.7214365121,-73.9399665461,True,Entire home/apt
18065,40.7343255935,-73.9524914598,False,Entire home/apt
18067,40.7223213375,-73.9433955926,True,Entire home/apt
18069,40.7352603511,-73.9537466095,False,Entire home/apt
18073,40.7249988275,-73.9412307172,False,Entire home/apt
18080,40.7229964321,-73.9423737417,False,Entire home/apt
18085,40.7294214768,-73.9529139761,False,Entire home/apt
18093,40.7358962055,-73.9579915516,False,Entire home/apt
18099,40.7217066965,-73.9499822703,False,Entire home/apt
18106,40.7294498917,-73.9490471497,False,Entire home/apt
18107,40.7232095501,-73.9432955113,False,Entire home/apt
18108,40.7342967119,-73.9519761152,False,Private room
18110,40.7298747142,-73.9529619426,False,Entire home/apt
18112,40.7304856872,-73.9611523501,True,Entire home/apt
18117,40.7379418215,-73.9525389069,False,Entire home/apt
18119,40.737490433,-73.9529166935,False,Private room
18121,40.7288585569,-73.9458045586,False,Entire home/apt
18126,40.73079805,-73.9539356217,False,Shared room
18129,40.7218774322,-73.9496258727,True,Entire home/apt
18130,40.7320815858,-73.956528149,False,Entire home/apt
18133,40.7242163466,-73.9436912648,False,Private room
18136,40.7230356812,-73.9471353747,False,Private room
18137,40.7316899089,-73.9553993853,True,Private room
18138,40.7271703473,-73.9447893088,False,Entire home/apt
18147,40.728719476,-73.9555867908,False,Private room
18150,40.7280572817,-73.9560111352,False,Private room
18151,40.721256135,-73.9432764737,True,Entire home/apt
18153,40.7267569775,-73.9552898728,False,Private room
18158,40.7295441187,-73.9597598614,False,Entire home/apt
18159,40.7254053214,-73.956702505,False,Private room
18161,40.7276732449,-73.955999445,False,Entire home/apt
18166,40.7239577037,-73.9518189779,False,Private room
18167,40.7384396635,-73.9545608146,True,Entire home/apt
18170,40.7340501563,-73.9558946139,True,Private room
18174,40.7386689165,-73.9544791279,False,Entire home/apt
18177,40.7306614045,-73.9549964549,True,Entire home/apt
18179,40.7346176404,-73.9526061083,False,Entire home/apt
18180,40.7291881414,-73.9451151999,False,Entire home/apt
18182,40.73228009,-73.9574979878,True,Entire home/apt
18184,40.7269663699,-73.9471229108,False,Entire home/apt
18187,40.7246647241,-73.9477335778,False,Private room
18190,40.7307878553,-73.9524312687,True,Entire home/apt
18191,40.7219947251,-73.9469174119,False,Private room
18193,40.7358241787,-73.9534273469,False,Entire home/apt
18194,40.7250302792,-73.9390913462,False,Private room
18196,40.7339967682,-73.954740683,False,Entire home/apt
18200,40.7295075863,-73.9552536648,True,Private room
18202,40.7246427606,-73.9532957122,False,Entire home/apt
18204,40.7336895517,-73.9585407312,True,Entire home/apt
18205,40.7237209068,-73.9510576346,False,Entire home/apt
18206,40.7302620931,-73.9551258434,True,Private room
18210,40.7214175576,-73.9396319035,True,Entire home/apt
18211,40.7255906299,-73.9503305576,False,Private room
18215,40.7348250141,-73.9550882437,False,Entire home/apt
18217,40.7223016193,-73.9493796622,False,Entire home/apt
18224,40.7368882358,-73.954882834,False,Entire home/apt
18229,40.7210186578,-73.943819615,True,Entire home/apt
18234,40.7293729767,-73.9567090536,False,Entire home/apt
18236,40.7319031904,-73.9585492798,False,Entire home/apt
18237,40.7245411403,-73.9446324103,False,Entire home/apt
18241,40.7230468587,-73.9508889903,False,Entire home/apt
18242,40.7252243905,-73.9402157914,False,Private room
18243,40.7286344222,-73.9521355437,False,Private room
18245,40.7244822589,-73.9432825342,True,Private room
18247,40.7247826799,-73.9426461401,False,Private room
18252,40.7311883449,-73.9557788774,False,Private room
18256,40.719233105,-73.9520404708,False,Private room
18268,40.7272030507,-73.9513387313,False,Entire home/apt
18270,40.7272208486,-73.9420938535,False,Private room
18271,40.7195929881,-73.9479505811,False,Entire home/apt
18277,40.7303606859,-73.954532381,False,Private room
18280,40.7232614076,-73.9487740981,False,Entire home/apt
18285,40.7287042606,-73.9450433013,False,Entire home/apt
18289,40.7261428858,-73.9481322559,False,Private room
18295,40.7282933151,-73.9435614732,False,Entire home/apt
18297,40.7266138958,-73.9458637268,True,Private room
18300,40.7286768917,-73.9583475597,False,Private room
18304,40.7229239103,-73.949239376,False,Entire home/apt
18308,40.7244204301,-73.9395689203,False,Entire home/apt
18309,40.7221753426,-73.9389422072,False,Entire home/apt
18316,40.7224367947,-73.9422149813,False,Private room
18319,40.7341828204,-73.9568316647,False,Private room
18321,40.727658532,-73.943928606,False,Entire home/apt
18323,40.7281156558,-73.9470398598,False,Entire home/apt
18324,40.732264893,-73.9528539179,False,Private room
18326,40.731704622,-73.9526867185,False,Entire home/apt
18328,40.7203911624,-73.943632066,False,Private room
18330,40.7334797276,-73.9568868011,False,Entire home/apt
18332,40.7212294554,-73.9499861279,False,Entire home/apt
18336,40.7343118348,-73.9579353725,False,Entire home/apt
18337,40.734423823,-73.9526113806,True,Entire home/apt
18343,40.723629487,-73.9457036643,False,Entire home/apt
18348,40.7239399861,-73.9485168541,False,Entire home/apt
18349,40.7298111948,-73.950942588,False,Entire home/apt
18352,40.7267371638,-73.9458236939,False,Entire home/apt
18357,40.7341883491,-73.9590543409,False,Private room
18361,40.7240332662,-73.943057168,False,Private room
18362,40.730975072,-73.955831009,True,Entire home/apt
18364,40.7273480127,-73.9492236489,False,Private room
18368,40.7290379606,-73.94970998,True,Private room
18371,40.7292117511,-73.9550341405,False,Private room
18372,40.729066904,-73.9546841935,False,Entire home/apt
18377,40.7260258825,-73.9548779917,False,Entire home/apt
18378,40.7283962562,-73.9459761151,False,Private room
18391,40.7377566621,-73.9532705433,False,Entire home/apt
18393,40.7325243502,-73.9549584774,False,Private room
18396,40.720881759,-73.9537493442,False,Private room
18398,40.7294527847,-73.955112527,True,Entire home/apt
18400,40.7199778757,-73.9543218585,False,Entire home/apt
18402,40.7264237556,-73.945189805,False,Private room
18403,40.7272880893,-73.9568190729,False,Private room
18410,40.7272918611,-73.9458724141,False,Entire home/apt
18411,40.7318152573,-73.9581008273,False,Entire home/apt
18413,40.7318427485,-73.9580218222,False,Private room
18414,40.7247577459,-73.9534990375,True,Private room
18415,40.7354754256,-73.9556925154,False,Entire home/apt
18418,40.7340112188,-73.959672656,True,Entire home/apt
18421,40.7312488651,-73.9590487666,False,Entire home/apt
18423,40.7313518344,-73.9548875379,True,Private room
18429,40.7299230694,-73.9562836379,False,Entire home/apt
18438,40.7265193441,-73.9574350655,False,Private room
18439,40.7280968445,-73.9571469078,True,Entire home/apt
18440,40.7210211843,-73.9480764704,False,Entire home/apt
18442,40.726654106,-73.9556618362,False,Private room
18447,40.7244357939,-73.9477973482,False,Entire home/apt
18449,40.7250153222,-73.9403897219,False,Private room
18453,40.7258189749,-73.9521287598,False,Entire home/apt
18456,40.7263644096,-73.9397539988,False,Private room
18457,40.7255137808,-73.9454383037,False,Private room
18458,40.7310674433,-73.9571221118,False,Private room
18459,40.7306331694,-73.9546319591,False,Entire home/apt
18460,40.7224909287,-73.9472077411,False,Private room
18463,40.7346976499,-73.9572678844,False,Shared room
18464,40.7340097985,-73.9547104204,False,Entire home/apt
18468,40.7305290761,-73.9556906364,False,Entire home/apt
18471,40.7256927357,-73.9517924815,False,Private room
18472,40.7342139821,-73.9569799039,False,Private room
18479,40.7310117086,-73.9568011018,False,Private room
18491,40.7309284424,-73.953316064,False,Private room
18492,40.7302593113,-73.9559580769,False,Private room
18504,40.7262109052,-73.9482666802,True,Private room
18505,40.7319209595,-73.951325735,True,Private room
18509,40.7321736081,-73.9565242643,False,Private room
18516,40.7244937781,-73.9514948928,False,Private room
18520,40.7242411642,-73.9530250317,False,Entire home/apt
18521,40.7348702276,-73.9562726649,False,Entire home/apt
18528,40.7309919799,-73.9593633163,True,Entire home/apt
18531,40.7215791585,-73.9457208301,False,Entire home/apt
18532,40.7317105665,-73.9549142797,False,Entire home/apt
18538,40.7235829194,-73.9423284058,False,Private room
18542,40.7292201538,-73.9513423297,False,Entire home/apt
18546,40.7315867159,-73.9504826388,False,Private room
18550,40.7281139297,-73.9492484541,False,Private room
18551,40.7213758736,-73.9470898421,False,Entire home/apt
18552,40.7253441633,-73.9453751342,False,Private room
18553,40.7341908954,-73.9524086524,False,Entire home/apt
18557,40.7236092177,-73.9517089394,False,Entire home/apt
18559,40.7332550633,-73.9553142229,False,Private room
18560,40.726308145,-73.9412734706,False,Private room
18562,40.7319281875,-73.9556538101,False,Private room
18564,40.7321896017,-73.9577603824,True,Private room
18565,40.7324024257,-73.9582800848,False,Entire home/apt
18566,40.7193324367,-73.951107011,True,Entire home/apt
18567,40.7297076547,-73.9583354902,False,Private room
18571,40.7226609048,-73.9490657753,True,Entire home/apt
18572,40.7313209577,-73.9583077029,False,Entire home/apt
18575,40.7228963113,-73.9477547762,False,Entire home/apt
18578,40.7240290644,-73.9505518155,False,Entire home/apt
18584,40.7287163346,-73.9555303708,False,Entire home/apt
18586,40.7195567116,-73.9538807322,False,Entire home/apt
18589,40.7265596235,-73.9511286336,False,Entire home/apt
18592,40.7211435234,-73.9530570855,False,Entire home/apt
18593,40.7366123395,-73.9547934545,False,Entire home/apt
18598,40.7307665499,-73.9585061744,False,Entire home/apt
18609,40.73217531,-73.9537599593,False,Private room
18612,40.7312968844,-73.9534060807,False,Private room
18615,40.7217365695,-73.9422156228,True,Entire home/apt
18617,40.7337169309,-73.9576958626,True,Private room
18622,40.7271969917,-73.943073083,False,Entire home/apt
18625,40.7326182297,-73.9520850709,False,Entire home/apt
18632,40.7303103753,-73.9508975329,True,Entire home/apt
18637,40.7233154191,-73.9518044522,True,Entire home/apt
18639,40.7203454261,-73.9535536061,False,Entire home/apt
18640,40.7257560427,-73.955486102,False,Private room
18645,40.7342450087,-73.9554225197,True,Private room
18649,40.7290106107,-73.9581230913,True,Private room
18650,40.7305429296,-73.956660653,False,Entire home/apt
18651,40.7207062732,-73.9490244848,True,Private room
18655,40.724124765,-73.9512672736,True,Private room
18659,40.7217561339,-73.9439269465,True,Entire home/apt
18661,40.7283282861,-73.9478135751,True,Entire home/apt
18662,40.7272979713,-73.9556236042,True,Private room
18663,40.7206904223,-73.9545329186,False,Entire home/apt
18666,40.719836307,-73.9538575192,False,Entire home/apt
18668,40.7325062101,-73.9563263463,True,Entire home/apt
18669,40.7354558649,-73.9569521478,False,Entire home/apt
18671,40.7324939945,-73.9571108535,False,Private room
18676,40.7241448558,-73.9535456439,True,Entire home/apt
18689,40.732936089,-73.9561683638,False,Private room
18690,40.7241837287,-73.9475705724,False,Private room
18691,40.7298197394,-73.9550312554,False,Entire home/apt
18697,40.7298116563,-73.9516583464,False,Entire home/apt
